"No.","Time","Source","Destination","Protocol","Length","Info"
"210","5.516108845","192.168.1.208","216.152.140.211","TCP","54","55004  >  443 [ACK] Seq=1908 Ack=5758 Win=62976 Len=0"
"211","5.516067254","216.152.140.211","192.168.1.208","TLSv1.2","431","Application Data"
"212","5.516111314","192.168.1.208","216.152.140.211","TCP","54","55004  >  443 [ACK] Seq=1908 Ack=6135 Win=62720 Len=0"
"213","5.516067287","216.152.140.211","192.168.1.208","TLSv1.2","136","Application Data"
"214","5.516113682","192.168.1.208","216.152.140.211","TCP","54","55004  >  443 [ACK] Seq=1908 Ack=6217 Win=62720 Len=0"
"215","5.517423649","192.168.1.208","216.152.140.211","TLSv1.2","84","Application Data"
"216","5.528600930","142.250.190.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"217","5.581449016","192.168.1.208","192.168.1.1","DNS","89","Standard query 0x25a5 A www.googleapis.com OPT"
"218","5.584473998","192.168.1.1","192.168.1.208","DNS","345","Standard query response 0x25a5 A www.googleapis.com A 142.250.191.170 A 172.217.5.10 A 172.217.0.10 A 142.250.190.42 A 142.250.190.138 A 142.250.190.74 A 216.58.192.234 A 172.217.4.42 A 216.58.192.138 A 142.250.191.106 A 172.217.9.42 A 172.217.9.74 A 172.217.6.10 A 142.250.190.106 A 142.250.191.138 A 142.250.191.202 OPT"
"219","5.585339486","192.168.1.208","142.250.191.170","QUIC","1392","Initial, DCID=40161cf9d1d65654"
"220","5.590000132","216.152.140.211","192.168.1.208","TCP","60","443  >  55004 [ACK] Seq=6217 Ack=1938 Win=34816 Len=0"
"221","5.607672596","142.250.191.170","192.168.1.208","QUIC","1392","Protected Payload (KP0)"
"222","5.608317336","192.168.1.208","142.250.191.170","QUIC","202","Protected Payload (KP0), DCID=40161cf9d1d65654"
"223","5.608493363","192.168.1.208","142.250.191.170","QUIC","363","Protected Payload (KP0), DCID=40161cf9d1d65654"
"224","5.608573185","192.168.1.208","142.250.191.170","QUIC","129","Protected Payload (KP0), DCID=40161cf9d1d65654"
"225","5.620421929","142.250.191.170","192.168.1.208","QUIC","670","Protected Payload (KP0)"
"226","5.620422114","142.250.191.170","192.168.1.208","QUIC","119","Protected Payload (KP0)"
"227","5.620422147","142.250.191.170","192.168.1.208","QUIC","69","Protected Payload (KP0)"
"228","5.620422180","142.250.191.170","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"229","5.620422213","142.250.191.170","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"230","5.620648452","192.168.1.208","142.250.191.170","QUIC","75","Protected Payload (KP0), DCID=40161cf9d1d65654"
"231","5.620755415","192.168.1.208","142.250.191.170","QUIC","75","Protected Payload (KP0), DCID=40161cf9d1d65654"
"232","5.637719047","192.168.1.208","192.168.1.1","DNS","86","Standard query 0x1560 A pixel.tapad.com OPT"
"233","5.638841100","192.168.1.208","192.168.1.1","DNS","92","Standard query 0x1fff A pixel.advertising.com OPT"
"234","5.638941290","192.168.1.208","192.168.1.1","DNS","93","Standard query 0x9d69 A match.sharethrough.com OPT"
"235","5.638957251","142.250.191.170","192.168.1.208","QUIC","1388","Protected Payload (KP0)"
"236","5.638957331","142.250.191.170","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"237","5.638957390","142.250.191.170","192.168.1.208","QUIC","1178","Protected Payload (KP0)"
"238","5.639037211","192.168.1.208","192.168.1.1","DNS","83","Standard query 0x58a3 A ib.adnxs.com OPT"
"239","5.639104192","192.168.1.208","142.250.191.170","QUIC","77","Protected Payload (KP0), DCID=40161cf9d1d65654"
"240","5.639148188","192.168.1.208","192.168.1.1","DNS","98","Standard query 0x9ee8 A rtb-csync.smartadserver.com OPT"
"241","5.639196586","192.168.1.208","142.250.191.170","QUIC","77","Protected Payload (KP0), DCID=40161cf9d1d65654"
"242","5.641133751","192.168.1.208","128.174.199.60","TLSv1.3","522","Application Data"
"243","5.647425267","192.168.1.1","192.168.1.208","DNS","102","Standard query response 0x1560 A pixel.tapad.com A 107.178.246.49 OPT"
"244","5.647710305","192.168.1.208","107.178.246.49","TCP","74","45336  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=859636849 TSecr=0 WS=128"
"245","5.649146218","192.168.1.1","192.168.1.208","DNS","308","Standard query response 0x1fff A pixel.advertising.com CNAME prod.ups-adcom.aolp-ds-prd.aws.oath.cloud CNAME prod.ups-us-east-1.aolp-ds-prd.aws.oath.cloud A 23.22.59.0 A 35.174.187.169 A 3.84.70.76 A 23.22.206.119 A 18.211.242.71 A 54.166.75.246 A 3.227.33.114 A 52.201.141.91 OPT"
"246","5.649146370","192.168.1.1","192.168.1.208","DNS","223","Standard query response 0x9d69 A match.sharethrough.com CNAME match-us-east-1-ecs.sharethrough.com A 54.236.120.153 A 52.71.138.167 A 52.73.6.123 A 52.201.150.102 A 18.211.160.92 A 54.198.177.131 OPT"
"247","5.649735908","192.168.1.208","52.201.141.91","TCP","74","46110  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2707878720 TSecr=0 WS=128"
"248","5.649895318","192.168.1.208","54.198.177.131","TCP","74","42308  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4032400211 TSecr=0 WS=128"
"249","5.651132857","192.168.1.1","192.168.1.208","DNS","260","Standard query response 0x58a3 A ib.adnxs.com CNAME g.geogslb.com CNAME ib.anycast.adnxs.com A 68.67.178.22 A 68.67.161.183 A 68.67.179.121 A 68.67.179.123 A 68.67.160.24 A 68.67.179.164 A 68.67.161.206 A 68.67.181.211 OPT"
"250","5.651132905","142.250.191.170","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"251","5.651132947","192.168.1.1","192.168.1.208","DNS","234","Standard query response 0x9ee8 A rtb-csync.smartadserver.com CNAME 2-01-275d-002d.cdx.cedexis.net CNAME rtb-csync-tmk.smartadserver.com A 199.187.193.185 A 199.187.193.193 A 199.187.193.192 A 199.187.193.166 OPT"
"252","5.651744535","192.168.1.208","68.67.181.211","TCP","74","48826  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2093655397 TSecr=0 WS=128"
"253","5.651798287","192.168.1.208","199.187.193.166","TCP","74","55654  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=915805 TSecr=0 WS=128"
"254","5.656037661","128.174.199.60","192.168.1.208","TCP","66","443  >  56042 [ACK] Seq=21216 Ack=1925 Win=64128 Len=0 TSval=2393034746 TSecr=3899496991"
"255","5.656037803","128.174.199.60","192.168.1.208","TLSv1.3","1807","Application Data"
"256","5.656059544","192.168.1.208","128.174.199.60","TCP","66","56042  >  443 [ACK] Seq=1925 Ack=22957 Win=63872 Len=0 TSval=3899497006 TSecr=2393034747"
"257","5.656037834","128.174.199.60","192.168.1.208","TLSv1.3","97","Application Data"
"258","5.656080487","192.168.1.208","128.174.199.60","TCP","66","56042  >  443 [ACK] Seq=1925 Ack=22988 Win=63872 Len=0 TSval=3899497006 TSecr=2393034747"
"259","5.662763644","107.178.246.49","192.168.1.208","TCP","74","443  >  45336 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=48468190 TSecr=859636849 WS=256"
"260","5.662791849","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=859636864 TSecr=48468190"
"261","5.663012373","192.168.1.208","107.178.246.49","TLSv1.3","656","Client Hello"
"262","5.678195337","107.178.246.49","192.168.1.208","TCP","66","443  >  45336 [ACK] Seq=1 Ack=591 Win=66816 Len=0 TSval=48468205 TSecr=859636864"
"263","5.683027633","52.201.141.91","192.168.1.208","TCP","74","443  >  46110 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=1637463256 TSecr=2707878720 WS=256"
"264","5.683055630","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2707878753 TSecr=1637463256"
"265","5.683027786","68.67.181.211","192.168.1.208","TCP","74","443  >  48826 [SYN, ACK] Seq=0 Ack=1 Win=26544 Len=0 MSS=8860 SACK_PERM=1 TSval=818295703 TSecr=2093655397 WS=512"
"266","5.683071686","192.168.1.208","68.67.181.211","TCP","66","48826  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2093655428 TSecr=818295703"
"267","5.683027822","54.198.177.131","192.168.1.208","TCP","74","443  >  42308 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM=1 TSval=374716613 TSecr=4032400211 WS=256"
"268","5.683076803","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4032400244 TSecr=374716613"
"269","5.683280233","192.168.1.208","52.201.141.91","TLSv1.2","583","Client Hello"
"270","5.683436145","192.168.1.208","68.67.181.211","TLSv1.2","583","Client Hello"
"271","5.683550761","192.168.1.208","54.198.177.131","TLSv1.2","583","Client Hello"
"272","5.693292657","107.178.246.49","192.168.1.208","TLSv1.3","278","Server Hello, Change Cipher Spec, Application Data"
"273","5.693317594","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=591 Ack=213 Win=64128 Len=0 TSval=859636894 TSecr=48468215"
"274","5.695927767","192.168.1.208","107.178.246.49","TLSv1.3","130","Change Cipher Spec, Application Data"
"275","5.696058233","192.168.1.208","107.178.246.49","TLSv1.3","158","Application Data"
"276","5.696424491","192.168.1.208","107.178.246.49","TLSv1.3","614","Application Data"
"277","5.699216355","199.187.193.166","192.168.1.208","TCP","60","443  >  55654 [SYN, ACK] Seq=0 Ack=1 Win=1024 Len=0 MSS=1460"
"278","5.699306065","192.168.1.208","199.187.193.166","TCP","54","55654  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"279","5.699559036","192.168.1.208","199.187.193.166","TCP","566","55654  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=512 [TCP segment of a reassembled PDU]"
"280","5.700075435","192.168.1.208","199.187.193.166","TLSv1.3","59","Client Hello"
"281","5.707514987","107.178.246.49","192.168.1.208","TCP","66","443  >  45336 [ACK] Seq=213 Ack=1295 Win=68096 Len=0 TSval=48468235 TSecr=859636897"
"282","5.707515166","107.178.246.49","192.168.1.208","TLSv1.3","646","Application Data, Application Data"
"283","5.707535919","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=1295 Ack=793 Win=64128 Len=0 TSval=859636908 TSecr=48468235"
"284","5.707515197","107.178.246.49","192.168.1.208","TLSv1.3","97","Application Data"
"285","5.707554608","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=1295 Ack=824 Win=64128 Len=0 TSval=859636908 TSecr=48468235"
"286","5.707692774","192.168.1.208","107.178.246.49","TLSv1.3","97","Application Data"
"287","5.717897081","52.201.141.91","192.168.1.208","TCP","66","443  >  46110 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=1637463265 TSecr=2707878753"
"288","5.720707420","52.201.141.91","192.168.1.208","TLSv1.2","2962","Server Hello"
"289","5.720742790","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=518 Ack=2897 Win=63488 Len=0 TSval=2707878791 TSecr=1637463265"
"290","5.722594593","52.201.141.91","192.168.1.208","TLSv1.2","2054","Certificate, Server Key Exchange, Server Hello Done"
"291","5.722629340","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=518 Ack=4885 Win=63872 Len=0 TSval=2707878793 TSecr=1637463265"
"292","5.722594990","68.67.181.211","192.168.1.208","TCP","66","443  >  48826 [ACK] Seq=1 Ack=518 Win=30720 Len=0 TSval=818295759 TSecr=2093655428"
"293","5.727263107","68.67.181.211","192.168.1.208","TLSv1.2","1514","Server Hello"
"294","5.727304742","192.168.1.208","68.67.181.211","TCP","66","48826  >  443 [ACK] Seq=518 Ack=1449 Win=63104 Len=0 TSval=2093655472 TSecr=818295759"
"295","5.729029977","68.67.181.211","192.168.1.208","TLSv1.2","1268","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"296","5.729051910","192.168.1.208","68.67.181.211","TCP","66","48826  >  443 [ACK] Seq=518 Ack=2651 Win=64128 Len=0 TSval=2093655474 TSecr=818295759"
"297","5.729030331","107.178.246.49","192.168.1.208","TCP","66","443  >  45336 [ACK] Seq=824 Ack=1326 Win=68096 Len=0 TSval=48468251 TSecr=859636909"
"298","5.729030435","54.198.177.131","192.168.1.208","TCP","66","443  >  42308 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=374716624 TSecr=4032400244"
"299","5.731117418","192.168.1.208","52.201.141.91","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"300","5.731241646","54.198.177.131","192.168.1.208","TLSv1.2","1514","Server Hello"
"301","5.731268596","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=518 Ack=1449 Win=63104 Len=0 TSval=4032400292 TSecr=374716624"
"302","5.731931779","192.168.1.208","52.201.141.91","TLSv1.2","165","Application Data"
"303","5.732316385","192.168.1.208","52.201.141.91","TLSv1.2","556","Application Data"
"304","5.733571831","54.198.177.131","192.168.1.208","TCP","2962","443  >  42308 [ACK] Seq=1449 Ack=518 Win=28160 Len=2896 TSval=374716624 TSecr=4032400244 [TCP segment of a reassembled PDU]"
"305","5.733600750","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=518 Ack=4345 Win=63488 Len=0 TSval=4032400295 TSecr=374716624"
"306","5.735330566","54.198.177.131","192.168.1.208","TLSv1.2","999","Certificate, Server Key Exchange, Server Hello Done"
"307","5.735357673","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=518 Ack=5278 Win=64128 Len=0 TSval=4032400296 TSecr=374716624"
"308","5.735331134","107.178.246.49","192.168.1.208","TLSv1.3","602","Application Data"
"309","5.735404547","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=1326 Ack=1360 Win=64128 Len=0 TSval=859636936 TSecr=48468261"
"310","5.735331239","107.178.246.49","192.168.1.208","TLSv1.3","223","Application Data, Application Data"
"311","5.735417810","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=1326 Ack=1517 Win=64128 Len=0 TSval=859636936 TSecr=48468261"
"312","5.735331346","107.178.246.49","192.168.1.208","TLSv1.3","105","Application Data"
"313","5.735427739","192.168.1.208","107.178.246.49","TCP","66","45336  >  443 [ACK] Seq=1326 Ack=1556 Win=64128 Len=0 TSval=859636936 TSecr=48468262"
"314","5.745106184","192.168.1.208","68.67.181.211","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"315","5.749631070","199.187.193.166","192.168.1.208","TLSv1.3","2730","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"316","5.749672850","192.168.1.208","199.187.193.166","TCP","54","55654  >  443 [ACK] Seq=518 Ack=2677 Win=62780 Len=0"
"317","5.750447905","192.168.1.208","54.198.177.131","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"318","5.752354145","192.168.1.208","107.178.246.49","TLSv1.3","105","Application Data"
"319","5.753597054","192.168.1.208","68.67.181.211","TCP","1514","48826  >  443 [ACK] Seq=644 Ack=2651 Win=64128 Len=1448 TSval=2093655499 TSecr=818295759 [TCP segment of a reassembled PDU]"
"320","5.753624097","192.168.1.208","68.67.181.211","TCP","1514","48826  >  443 [ACK] Seq=2092 Ack=2651 Win=64128 Len=1448 TSval=2093655499 TSecr=818295759 [TCP segment of a reassembled PDU]"
"321","5.753632396","192.168.1.208","68.67.181.211","TCP","1514","48826  >  443 [ACK] Seq=3540 Ack=2651 Win=64128 Len=1448 TSval=2093655499 TSecr=818295759 [TCP segment of a reassembled PDU]"
"322","5.753639322","192.168.1.208","68.67.181.211","TLSv1.2","940","Application Data"
"323","5.753757453","192.168.1.208","54.198.177.131","TLSv1.2","165","Application Data"
"324","5.754198932","192.168.1.208","54.198.177.131","TLSv1.2","582","Application Data"
"325","5.763290553","52.201.141.91","192.168.1.208","TLSv1.2","340","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"326","5.763333579","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=1233 Ack=5159 Win=64128 Len=0 TSval=2707878833 TSecr=1637463276"
"327","5.763291074","52.201.141.91","192.168.1.208","TLSv1.2","135","Application Data"
"328","5.763374295","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=1233 Ack=5228 Win=64128 Len=0 TSval=2707878833 TSecr=1637463276"
"329","5.763291175","52.201.141.91","192.168.1.208","TCP","66","443  >  46110 [ACK] Seq=5228 Ack=1233 Win=29184 Len=0 TSval=1637463276 TSecr=2707878802"
"330","5.763291282","52.201.141.91","192.168.1.208","TLSv1.2","104","Application Data"
"331","5.763408162","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=1233 Ack=5266 Win=64128 Len=0 TSval=2707878833 TSecr=1637463276"
"332","5.763745782","192.168.1.208","199.187.193.166","TLSv1.3","134","Change Cipher Spec, Application Data"
"333","5.764535209","192.168.1.208","52.201.141.91","TLSv1.2","104","Application Data"
"334","5.764828549","192.168.1.208","199.187.193.166","TLSv1.3","1237","Application Data"
"335","5.767121489","52.201.141.91","192.168.1.208","TLSv1.2","485","Application Data"
"336","5.767145501","192.168.1.208","52.201.141.91","TCP","66","46110  >  443 [ACK] Seq=1271 Ack=5685 Win=63744 Len=0 TSval=2707878837 TSecr=1637463277"
"337","5.768470652","107.178.246.49","192.168.1.208","TCP","66","443  >  45336 [ACK] Seq=1556 Ack=1365 Win=68096 Len=0 TSval=48468296 TSecr=859636953"
"338","5.768498009","192.168.1.208","52.201.141.91","TLSv1.2","108","Application Data"
"339","5.773672074","192.168.1.208","192.168.1.1","DNS","94","Standard query 0xec4f A ups.analytics.yahoo.com OPT"
"340","5.777339964","68.67.181.211","192.168.1.208","TLSv1.2","324","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"341","5.777392788","192.168.1.208","68.67.181.211","TCP","66","48826  >  443 [ACK] Seq=5862 Ack=2909 Win=63872 Len=0 TSval=2093655522 TSecr=818295773"
"342","5.781374433","192.168.1.1","192.168.1.208","DNS","232","Standard query response 0xec4f A ups.analytics.yahoo.com CNAME prod.ups-ats.aolp-ds-prd.aws.oath.cloud CNAME prod.ups-ats.us-east-1.aolp-ds-prd.aws.oath.cloud A 54.175.87.114 A 52.45.33.138 A 3.218.90.66 OPT"
"343","5.783071268","192.168.1.208","3.218.90.66","TCP","74","35164  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2264999216 TSecr=0 WS=128"
"344","5.783984698","54.198.177.131","192.168.1.208","TLSv1.2","340","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"345","5.784011915","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=1259 Ack=5552 Win=64128 Len=0 TSval=4032400345 TSecr=374716638"
"346","5.783984961","54.198.177.131","192.168.1.208","TLSv1.2","135","Application Data"
"347","5.784050670","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=1259 Ack=5621 Win=64128 Len=0 TSval=4032400345 TSecr=374716638"
"348","5.784308753","192.168.1.208","54.198.177.131","TLSv1.2","104","Application Data"
"349","5.785391269","68.67.181.211","192.168.1.208","TCP","66","443  >  48826 [ACK] Seq=2909 Ack=3540 Win=36352 Len=0 TSval=818295776 TSecr=2093655499"
"350","5.785391583","68.67.181.211","192.168.1.208","TCP","66","443  >  48826 [ACK] Seq=2909 Ack=5862 Win=41984 Len=0 TSval=818295776 TSecr=2093655499"
"351","5.789123039","54.198.177.131","192.168.1.208","TLSv1.2","104","Application Data"
"352","5.789148169","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=1297 Ack=5659 Win=64128 Len=0 TSval=4032400350 TSecr=374716639"
"353","5.789123372","54.198.177.131","192.168.1.208","TLSv1.2","349","Application Data"
"354","5.789197715","192.168.1.208","54.198.177.131","TCP","66","42308  >  443 [ACK] Seq=1297 Ack=5942 Win=64128 Len=0 TSval=4032400350 TSecr=374716639"
